0 -1.13138e+12 -4.38661e+12 1.1639e+11 5227.57 -1327.55 -93.124 4.53166e+12 5394.31
86400 -1.13093e+12 -4.38673e+12 1.16382e+11 5227.86 -1326.31 -92.5378 4.53166e+12 5394.27
172800 -1.13048e+12 -4.38684e+12 1.16374e+11 5228.81 -1325.32 -92.5759 4.53165e+12 5394.95
259200 -1.13003e+12 -4.38695e+12 1.16366e+11 5229.59 -1325.05 -93.2035 4.53165e+12 5395.65
345600 -1.12957e+12 -4.38707e+12 1.16358e+11 5229.54 -1325.21 -93.7896 4.53165e+12 5395.66
432000 -1.12912e+12 -4.38718e+12 1.1635e+11 5228.86 -1325.09 -93.7466 4.53165e+12 5394.96
518400 -1.12867e+12 -4.3873e+12 1.16342e+11 5228.38 -1324.25 -93.1264 4.53165e+12 5394.28
604800 -1.12822e+12 -4.38741e+12 1.16334e+11 5228.75 -1323 -92.5846 4.53164e+12 5394.33
691200 -1.12777e+12 -4.38753e+12 1.16326e+11 5229.73 -1322.07 -92.6958 4.53164e+12 5395.05
777600 -1.12732e+12 -4.38764e+12 1.16318e+11 5230.45 -1321.86 -93.3529 4.53164e+12 5395.7
864000 -1.12686e+12 -4.38776e+12 1.16309e+11 5230.31 -1322.03 -93.8954 4.53164e+12 5395.62
950400 -1.12641e+12 -4.38787e+12 1.16301e+11 5229.6 -1321.85 -93.7796 4.53164e+12 5394.89
1.0368e+06 -1.12596e+12 -4.38798e+12 1.16293e+11 5229.19 -1320.94 -93.1326 4.53163e+12 5394.26
1.1232e+06 -1.12551e+12 -4.3881e+12 1.16285e+11 5229.65 -1319.69 -92.6385 4.53163e+12 5394.39
1.2096e+06 -1.12506e+12 -4.38821e+12 1.16277e+11 5230.65 -1318.83 -92.8216 4.53163e+12 5395.15
1.296e+06 -1.1246e+12 -4.38833e+12 1.16269e+11 5231.29 -1318.69 -93.501 4.53163e+12 5395.75
1.3824e+06 -1.12415e+12 -4.38844e+12 1.16261e+11 5231.07 -1318.85 -93.994 4.53163e+12 5395.58
1.4688e+06 -1.1237e+12 -4.38855e+12 1.16253e+11 5230.35 -1318.6 -93.8068 4.53162e+12 5394.82
