0 -2.08268e+12 -1.84261e+12 2.0181e+10 4461.76 -5418.6 -77.7943 2.78086e+12 7019.59
86400 -2.08229e+12 -1.84308e+12 2.01742e+10 4462.97 -5417.67 -78.0357 2.78088e+12 7019.64
172800 -2.0819e+12 -1.84355e+12 2.01675e+10 4464.01 -5416.66 -77.966 2.7809e+12 7019.52
259200 -2.08152e+12 -1.84402e+12 2.01607e+10 4465.26 -5415.72 -78.0473 2.78092e+12 7019.59
345600 -2.08113e+12 -1.84449e+12 2.0154e+10 4466.26 -5414.72 -78.1188 2.78094e+12 7019.45
432000 -2.08075e+12 -1.84495e+12 2.01472e+10 4467.45 -5413.75 -78.1161 2.78097e+12 7019.47
518400 -2.08036e+12 -1.84542e+12 2.01405e+10 4468.4 -5412.75 -78.279 2.78099e+12 7019.31
604800 -2.07997e+12 -1.84589e+12 2.01337e+10 4469.43 -5411.71 -78.0018 2.78101e+12 7019.16
691200 -2.07959e+12 -1.84636e+12 2.0127e+10 4470.8 -5410.79 -78.0327 2.78103e+12 7019.32
777600 -2.0792e+12 -1.84682e+12 2.01202e+10 4471.85 -5409.81 -78.1481 2.78105e+12 7019.23
864000 -2.07881e+12 -1.84729e+12 2.01135e+10 4473.05 -5408.85 -78.1765 2.78107e+12 7019.26
950400 -2.07843e+12 -1.84776e+12 2.01067e+10 4474.04 -5407.86 -78.3629 2.78109e+12 7019.13
1.0368e+06 -2.07804e+12 -1.84823e+12 2.01e+10 4475.09 -5406.84 -78.2367 2.78112e+12 7019.01
1.1232e+06 -2.07766e+12 -1.84869e+12 2.00932e+10 4476.25 -5405.89 -78.4112 2.78114e+12 7019.02
1.2096e+06 -2.07727e+12 -1.84916e+12 2.00864e+10 4477.03 -5404.83 -78.3829 2.78116e+12 7018.7
1.296e+06 -2.07688e+12 -1.84963e+12 2.00797e+10 4478.2 -5403.82 -78.1015 2.78118e+12 7018.66
1.3824e+06 -2.07649e+12 -1.85009e+12 2.00729e+10 4479.37 -5402.84 -78.0718 2.7812e+12 7018.66
